trans_id,account_from,account_id,account_to,amount,date,merchant_type,new_balance,operation
21264,,22,,8.65,2018-12-27,Transfer from Account,858.28,withdrawal
21265,,16,,42.61,2018-12-27,Transfer from Account,-3415.87,withdrawal
21266,,80,,61.4,2018-12-27,Transfer from Account,-3784.17,withdrawal
21267,,43,Big W,52.64,2018-12-27,Shopping,3077.75,withdrawal
21268,,124,,57.1,2018-12-27,Transfer from Account,4564.62,withdrawal
21269,,113,,73.59,2018-12-27,Uncategorised,481.21,withdrawal
21270,,126,IGA,37.79,2018-12-27,Groceries,4989.69,withdrawal
21271,,75,,99.94,2018-12-27,Uncategorised,3726.3,withdrawal
21272,,98,Myer,14.36,2018-12-27,Shopping,5031.28,withdrawal
21273,,112,,65.39,2018-12-27,Transfer from Account,-2187.67,withdrawal
21274,,34,Caltex,49.06,2018-12-27,Fuel,-6004.3,withdrawal
21275,,89,,65.0,2018-12-27,Income,1239.45,deposit
21276,,125,,88.16,2018-12-27,Transfer to Account,374.97,deposit
21277,,25,,47.3,2018-12-27,Uncategorised,-5418.0,withdrawal
21278,,129,,68.22,2018-12-27,Income,3151.48,deposit
21279,,78,,87.29,2018-12-27,Income,-3811.22,deposit
21280,,102,Coles,62.19,2018-12-27,Fuel,82.83,withdrawal
21281,,51,Shell,29.37,2018-12-27,Fuel,-350.27,withdrawal
21282,,104,711,57.27,2018-12-27,Fuel,3880.87,withdrawal
21283,,82,Priceline Pharmacy,21.95,2018-12-27,Health,-1492.61,withdrawal
21284,,127,Myer,5.68,2018-12-27,Shopping,4897.84,withdrawal
21285,,76,,78.06,2018-12-27,Transfer from Account,2314.73,withdrawal
21286,,63,Chemist Warehouse,9.39,2018-12-27,Health,3837.8,withdrawal
21287,,62,,55.14,2018-12-27,Transfer to Account,1456.19,deposit
21288,,35,Priceline Pharmacy,71.21,2018-12-27,Health,-5025.65,withdrawal
21289,,30,,81.45,2018-12-27,Uncategorised,-5765.01,withdrawal
21290,,124,Coles,5.15,2018-12-27,Groceries,4559.47,withdrawal
21291,,110,,95.47,2018-12-27,Transfer to Account,3971.82,deposit
21292,,105,Chemist Warehouse,57.92,2018-12-27,Health,1061.75,withdrawal
21293,,4,Chemist Warehouse,50.86,2018-12-27,Health,-2231.59,withdrawal
21294,,102,,51.88,2018-12-27,Transfer from Account,30.95,withdrawal
21295,,130,,84.53,2018-12-27,Income,3820.5,deposit
21296,,69,,64.93,2018-12-27,Uncategorised,3756.76,withdrawal
21297,,81,KFC,5.39,2018-12-27,Food,224.79,withdrawal
21298,,102,,43.12,2018-12-27,Transfer to Account,74.07,deposit
21299,,126,Big W,57.81,2018-12-27,Shopping,4931.88,withdrawal
21300,,88,,68.21,2018-12-27,Transfer from Account,4365.01,withdrawal
21301,,79,,44.54,2018-12-27,Income,-1379.36,deposit
21302,,98,EB Games,55.67,2018-12-27,Entertainment,4975.61,withdrawal
21303,,130,KFC,95.37,2018-12-27,Food,3725.13,withdrawal
21304,,123,,97.88,2018-12-27,Transfer from Account,5859.18,withdrawal
21305,,104,,46.72,2018-12-27,Transfer to Account,3927.59,deposit
21306,,39,KFC,52.0,2018-12-27,Food,612.28,withdrawal
21307,,110,Shell,15.01,2018-12-27,Fuel,3956.81,withdrawal
21308,,78,,76.83,2018-12-27,Income,-3734.39,deposit
21309,,125,EB Games,88.53,2018-12-27,Entertainment,286.44,withdrawal
21310,,104,,12.5,2018-12-27,Uncategorised,3915.09,withdrawal
21311,,19,,48.7,2018-12-27,Transfer to Account,2449.24,deposit
21312,,51,Priceline Pharmacy,24.67,2018-12-27,Health,-374.94,withdrawal
21313,,20,,66.33,2018-12-27,Income,-3058.84,deposit
21314,,129,Aldi,73.46,2018-12-27,Groceries,3078.02,withdrawal
21315,,58,,5.73,2018-12-27,Income,4392.48,deposit
21316,,103,McDonalds,28.35,2018-12-27,Food,6225.64,withdrawal
21317,,11,McDonalds,51.01,2018-12-27,Food,-599.76,withdrawal
21318,,121,Caltex,82.93,2018-12-27,Fuel,6915.1,withdrawal
21319,,98,Big W,87.83,2018-12-27,Shopping,4887.78,withdrawal
21320,,113,Coles,31.51,2018-12-27,Groceries,449.7,withdrawal
21321,,23,Caltex,41.04,2018-12-28,Fuel,-4830.64,withdrawal
21322,,32,Woolworths,95.17,2018-12-28,Groceries,-1701.85,withdrawal
21323,,129,Target,32.4,2018-12-28,Shopping,3045.62,withdrawal
21324,,124,EB Games,71.95,2018-12-28,Entertainment,4487.52,withdrawal
21325,,78,Myer,67.55,2018-12-28,Shopping,-3801.94,withdrawal
21326,,104,Red Rooster,20.09,2018-12-28,Food,3895.0,withdrawal
21327,,70,McDonalds,34.16,2018-12-28,Food,-4267.18,withdrawal
21328,,88,Hungry Jacks,40.41,2018-12-28,Food,4324.6,withdrawal
21329,,60,,8.44,2018-12-28,Transfer from Account,2588.11,withdrawal
21330,,93,Event Cinemas,51.41,2018-12-28,Entertainment,-66.37,withdrawal
21331,,106,Target,37.19,2018-12-28,Shopping,5238.98,withdrawal
21332,,77,,26.64,2018-12-28,Uncategorised,140.47,withdrawal
21333,,99,,22.9,2018-12-28,Uncategorised,1169.31,withdrawal
21334,,23,Coles,95.08,2018-12-28,Fuel,-4925.72,withdrawal
21335,,19,,76.93,2018-12-28,Income,2526.17,deposit
21336,,62,Priceline Pharmacy,86.13,2018-12-28,Health,1370.06,withdrawal
21337,,118,Coles,35.05,2018-12-28,Fuel,-1892.54,withdrawal
21338,,66,,40.21,2018-12-28,Transfer to Account,-4595.99,deposit
21339,,109,,88.91,2018-12-28,Transfer to Account,889.91,deposit
21340,,125,,23.04,2018-12-28,Income,309.48,deposit
21341,,99,711,21.72,2018-12-28,Fuel,1147.59,withdrawal
21342,,55,Caltex,3.29,2018-12-28,Fuel,1872.65,withdrawal
21343,,86,Target,58.28,2018-12-28,Shopping,4359.18,withdrawal
21344,,116,Chemist Warehouse,32.62,2018-12-28,Health,7661.17,withdrawal
21345,,79,,29.38,2018-12-28,Uncategorised,-1408.74,withdrawal
21346,,36,,40.14,2018-12-28,Income,-839.02,deposit
21347,,113,,75.58,2018-12-28,Income,525.28,deposit
21348,,72,,72.85,2018-12-28,Transfer from Account,-651.28,withdrawal
21349,,108,McDonalds,90.35,2018-12-28,Food,6064.23,withdrawal
21350,,100,,8.72,2018-12-28,Transfer to Account,2042.17,deposit
21351,,63,Shell,13.68,2018-12-28,Fuel,3824.12,withdrawal
21352,,64,,11.46,2018-12-28,Transfer to Account,-4782.53,deposit
21353,,98,,38.83,2018-12-28,Income,4926.61,deposit
21354,,71,Priceline Pharmacy,23.44,2018-12-28,Health,-1029.95,withdrawal
21355,,127,,3.82,2018-12-28,Uncategorised,4894.02,withdrawal
21356,,65,,63.74,2018-12-28,Uncategorised,49.44,withdrawal
21357,,86,Coles,84.57,2018-12-28,Fuel,4274.61,withdrawal
21358,,89,,53.71,2018-12-28,Uncategorised,1185.74,withdrawal
21359,,52,,8.69,2018-12-28,Transfer to Account,105.57,deposit
21360,,30,Shell,74.4,2018-12-28,Fuel,-5839.41,withdrawal
21361,,71,,88.16,2018-12-28,Uncategorised,-1118.11,withdrawal
21362,,113,,74.48,2018-12-28,Uncategorised,450.8,withdrawal
21363,,123,Kmart,70.52,2018-12-28,Shopping,5788.66,withdrawal
21364,,109,,38.1,2018-12-28,Transfer to Account,928.01,deposit
21365,,109,,45.04,2018-12-28,Income,973.05,deposit
21366,,105,Red Rooster,24.45,2018-12-28,Food,1037.3,withdrawal
21367,,122,Hungry Jacks,84.79,2018-12-28,Food,-579.43,withdrawal
21368,,129,Big W,79.06,2018-12-28,Shopping,2966.56,withdrawal
21369,,43,Big W,19.06,2018-12-28,Shopping,3058.69,withdrawal
21370,,128,,91.2,2018-12-28,Income,1490.4,deposit
21371,,114,,57.49,2018-12-28,Transfer from Account,-1165.46,withdrawal
21372,,38,,5.36,2018-12-28,Transfer to Account,380.91,deposit
21373,,63,JBHiFi,61.35,2018-12-28,Entertainment,3762.77,withdrawal
21374,,128,,48.94,2018-12-28,Income,1539.34,deposit
21375,,96,,38.08,2018-12-28,Transfer to Account,-1235.7,deposit
21376,,29,IGA,83.18,2018-12-28,Groceries,-6590.03,withdrawal
21377,,70,Woolworths,6.89,2018-12-28,Groceries,-4274.07,withdrawal
21378,,21,EB Games,99.06,2018-12-28,Entertainment,-5154.8,withdrawal
21379,,70,Event Cinemas,16.99,2018-12-28,Entertainment,-4291.06,withdrawal
21380,,82,Aldi,78.67,2018-12-28,Groceries,-1571.28,withdrawal
21381,,71,,52.29,2018-12-28,Uncategorised,-1170.4,withdrawal
21382,,73,Caltex,6.24,2018-12-28,Fuel,-1635.07,withdrawal
21383,,125,KFC,67.31,2018-12-28,Food,242.17,withdrawal
21384,,80,,84.63,2018-12-28,Income,-3699.54,deposit
21385,,107,,87.21,2018-12-28,Transfer to Account,-2195.0,deposit
21386,,111,Priceline Pharmacy,27.25,2018-12-28,Health,6798.46,withdrawal
21387,,71,Coles,40.99,2018-12-28,Groceries,-1211.39,withdrawal
21388,,115,Chemist Warehouse,65.49,2018-12-28,Health,6731.62,withdrawal
21389,,3,,57.31,2018-12-28,Income,-6064.51,deposit
21390,,108,,7.45,2018-12-29,Transfer from Account,6056.78,withdrawal
21391,,96,Coles,99.85,2018-12-29,Fuel,-1335.55,withdrawal
21392,,126,,69.33,2018-12-29,Uncategorised,4862.55,withdrawal
21393,,45,IGA,2.81,2018-12-29,Groceries,-4926.83,withdrawal
21394,,107,McDonalds,3.83,2018-12-29,Food,-2198.83,withdrawal
21395,,111,,60.6,2018-12-29,Transfer to Account,6859.06,deposit
21396,,124,Priceline Pharmacy,99.38,2018-12-29,Health,4388.14,withdrawal
21397,,106,,9.7,2018-12-29,Transfer to Account,5248.68,deposit
21398,,82,,46.72,2018-12-29,Transfer from Account,-1618.0,withdrawal
21399,,120,IGA,43.45,2018-12-29,Groceries,7370.02,withdrawal
21400,,110,Caltex,84.5,2018-12-29,Fuel,3872.31,withdrawal
21401,,71,Shell,92.71,2018-12-29,Fuel,-1304.1,withdrawal
21402,,95,,46.94,2018-12-29,Transfer from Account,-100.93,withdrawal
21403,,12,Shell,40.99,2018-12-29,Fuel,-273.07,withdrawal
21404,,109,Caltex,49.31,2018-12-29,Fuel,923.74,withdrawal
21405,,115,,69.37,2018-12-29,Uncategorised,6662.25,withdrawal
21406,,55,,49.13,2018-12-29,Uncategorised,1823.52,withdrawal
21407,,127,,44.85,2018-12-29,Transfer from Account,4849.17,withdrawal
21408,,53,,49.12,2018-12-29,Uncategorised,-5632.09,withdrawal
21409,,103,,48.65,2018-12-29,Transfer to Account,6274.29,deposit
21410,,128,,18.62,2018-12-29,Uncategorised,1520.72,withdrawal
21411,,116,,75.04,2018-12-29,Income,7736.21,deposit
21412,,95,,52.56,2018-12-29,Transfer to Account,-48.37,deposit
21413,,112,Hungry Jacks,26.02,2018-12-29,Food,-2213.69,withdrawal
21414,,125,,27.56,2018-12-29,Transfer to Account,269.73,deposit
21415,,81,IGA,3.67,2018-12-29,Groceries,221.12,withdrawal
21416,,97,Coles,84.11,2018-12-29,Groceries,-632.46,withdrawal
21417,,120,Chemist Warehouse,80.28,2018-12-29,Health,7289.74,withdrawal
21418,,9,IGA,77.36,2018-12-29,Groceries,-1344.27,withdrawal
21419,,104,,95.96,2018-12-29,Income,3990.96,deposit
21420,,81,Hungry Jacks,59.79,2018-12-29,Food,161.33,withdrawal
21421,,56,KFC,55.3,2018-12-29,Food,-1470.8,withdrawal
21422,,93,Priceline Pharmacy,10.17,2018-12-29,Health,-76.54,withdrawal
21423,,123,Hungry Jacks,23.82,2018-12-29,Food,5764.84,withdrawal
21424,,75,,83.04,2018-12-29,Transfer to Account,3809.34,deposit
21425,,112,,85.71,2018-12-29,Transfer to Account,-2127.98,deposit
21426,,11,Coles,73.05,2018-12-29,Groceries,-672.81,withdrawal
21427,,125,Event Cinemas,59.68,2018-12-29,Entertainment,210.05,withdrawal
21428,,60,,58.55,2018-12-29,Transfer to Account,2646.66,deposit
21429,,116,Red Rooster,52.59,2018-12-29,Food,7683.62,withdrawal
21430,,29,,23.16,2018-12-29,Income,-6566.87,deposit
21431,,77,,1.11,2018-12-29,Transfer from Account,139.36,withdrawal
21432,,46,,9.23,2018-12-29,Uncategorised,-3285.25,withdrawal
21433,,117,JBHiFi,78.97,2018-12-29,Entertainment,-67.04,withdrawal
21434,,81,McDonalds,91.17,2018-12-29,Food,70.16,withdrawal
21435,,117,,65.11,2018-12-29,Transfer to Account,-1.93,deposit
21436,,87,IGA,25.58,2018-12-29,Groceries,-1695.46,withdrawal
21437,,82,Target,84.28,2018-12-29,Shopping,-1702.28,withdrawal
21438,,101,,15.79,2018-12-29,Income,-2584.27,deposit
21439,,103,Chemist Warehouse,74.39,2018-12-29,Health,6199.9,withdrawal
21440,,97,,80.26,2018-12-29,Transfer to Account,-552.2,deposit
21441,,89,,34.6,2018-12-29,Income,1220.34,deposit
21442,,59,Shell,71.65,2018-12-29,Fuel,-2102.33,withdrawal
21443,,129,,22.27,2018-12-29,Transfer to Account,2988.83,deposit
21444,,81,Caltex,95.14,2018-12-29,Fuel,-24.98,withdrawal
21445,,117,,2.62,2018-12-29,Uncategorised,-4.55,withdrawal
21446,,128,KFC,54.58,2018-12-29,Food,1466.14,withdrawal
21447,,88,Chemist Warehouse,32.53,2018-12-29,Health,4292.07,withdrawal
21448,,130,,41.69,2018-12-29,Transfer to Account,3766.82,deposit
21449,,121,,38.0,2018-12-29,Uncategorised,6877.1,withdrawal
21450,,103,,52.02,2018-12-29,Uncategorised,6147.88,withdrawal
21451,,125,JBHiFi,83.83,2018-12-29,Entertainment,126.22,withdrawal
21452,,74,Red Rooster,26.72,2018-12-29,Food,4243.3,withdrawal
21453,,64,KFC,19.83,2018-12-29,Food,-4802.36,withdrawal
21454,,49,,83.11,2018-12-29,Transfer to Account,1997.83,deposit
21455,,128,,16.59,2018-12-29,Transfer to Account,1482.73,deposit
21456,,109,Coles,61.66,2018-12-29,Groceries,862.08,withdrawal
21457,,110,,76.32,2018-12-29,Uncategorised,3795.99,withdrawal
21458,,51,Caltex,45.98,2018-12-29,Fuel,-420.92,withdrawal
21459,,105,,26.74,2018-12-29,Uncategorised,1010.56,withdrawal
21460,,129,Hungry Jacks,70.08,2018-12-29,Food,2918.75,withdrawal
21461,,110,EB Games,48.89,2018-12-29,Entertainment,3747.1,withdrawal
21462,,121,,48.77,2018-12-29,Transfer from Account,6828.33,withdrawal
21463,,71,Chemist Warehouse,62.16,2018-12-29,Health,-1366.26,withdrawal
21464,,2,,20.53,2018-12-29,Uncategorised,-5146.38,withdrawal
21465,,114,Lowes,33.7,2018-12-29,Shopping,-1199.16,withdrawal
21466,,129,,28.2,2018-12-29,Income,2946.95,deposit
21467,,78,,8.87,2018-12-29,Income,-3793.07,deposit
21468,,51,,43.44,2018-12-29,Uncategorised,-464.36,withdrawal
21469,,66,JBHiFi,30.32,2018-12-29,Entertainment,-4626.31,withdrawal
21470,,56,Kmart,58.75,2018-12-29,Shopping,-1529.55,withdrawal
21471,,8,Coles,75.0,2018-12-29,Groceries,-5862.3,withdrawal
21472,,79,Chemist Warehouse,98.65,2018-12-29,Health,-1507.39,withdrawal
21473,,106,Priceline Pharmacy,35.62,2018-12-29,Health,5213.06,withdrawal
21474,,48,,28.56,2018-12-29,Transfer from Account,-3108.67,withdrawal
21475,,110,,63.04,2018-12-29,Income,3810.14,deposit
21476,,100,Kmart,20.52,2018-12-29,Shopping,2021.65,withdrawal
21477,,99,,11.8,2018-12-29,Uncategorised,1135.79,withdrawal
21478,,109,Priceline Pharmacy,70.91,2018-12-29,Health,791.17,withdrawal
21479,,90,Caltex,13.89,2018-12-29,Fuel,-1629.14,withdrawal
21480,,79,,1.77,2018-12-30,Transfer to Account,-1505.62,deposit
21481,,114,EB Games,77.56,2018-12-30,Entertainment,-1276.72,withdrawal
21482,,102,,25.6,2018-12-30,Income,99.67,deposit
21483,,108,Chemist Warehouse,57.14,2018-12-30,Health,5999.64,withdrawal
21484,,92,Coles,42.22,2018-12-30,Groceries,-2861.03,withdrawal
21485,,125,,24.94,2018-12-30,Income,151.16,deposit
21486,,128,,67.04,2018-12-30,Transfer to Account,1549.77,deposit
21487,,113,,54.07,2018-12-30,Uncategorised,396.73,withdrawal
21488,,99,Caltex,41.58,2018-12-30,Fuel,1094.21,withdrawal
21489,,37,Chemist Warehouse,39.92,2018-12-30,Health,1961.65,withdrawal
21490,,7,,33.76,2018-12-30,Income,-684.72,deposit
21491,,109,Priceline Pharmacy,56.71,2018-12-30,Health,734.46,withdrawal
21492,,123,,42.5,2018-12-30,Transfer to Account,5807.34,deposit
21493,,34,,11.46,2018-12-30,Uncategorised,-6015.76,withdrawal
21494,,49,,40.9,2018-12-30,Transfer to Account,2038.73,deposit
21495,,64,EB Games,48.89,2018-12-30,Entertainment,-4851.25,withdrawal
21496,,82,,5.16,2018-12-30,Transfer from Account,-1707.44,withdrawal
21497,,80,Aldi,98.39,2018-12-30,Groceries,-3797.93,withdrawal
21498,,104,Caltex,84.0,2018-12-30,Fuel,3906.96,withdrawal
21499,,92,,72.7,2018-12-30,Uncategorised,-2933.73,withdrawal
21500,,26,,22.64,2018-12-30,Income,2545.68,deposit
21501,,126,,94.28,2018-12-30,Uncategorised,4768.27,withdrawal
21502,,91,,52.04,2018-12-30,Uncategorised,-47.87,withdrawal
21503,,92,Myer,76.38,2018-12-30,Shopping,-3010.11,withdrawal
21504,,118,,26.38,2018-12-30,Transfer to Account,-1866.16,deposit
21505,,88,Myer,17.43,2018-12-30,Shopping,4274.64,withdrawal
21506,,46,Big W,53.3,2018-12-30,Shopping,-3338.55,withdrawal
21507,,97,EB Games,93.79,2018-12-30,Entertainment,-645.99,withdrawal
21508,,121,Priceline Pharmacy,74.17,2018-12-30,Health,6754.16,withdrawal
21509,,126,,29.61,2018-12-30,Income,4797.88,deposit
21510,,112,Red Rooster,29.4,2018-12-30,Food,-2157.38,withdrawal
21511,,97,711,72.79,2018-12-30,Fuel,-718.78,withdrawal
21512,,119,,50.6,2018-12-30,Income,4554.92,deposit
21513,,58,Kmart,5.75,2018-12-30,Shopping,4386.73,withdrawal
21514,,114,,46.51,2018-12-30,Transfer to Account,-1230.21,deposit
21515,,105,,42.11,2018-12-30,Income,1052.67,deposit
21516,,112,,44.41,2018-12-30,Income,-2112.97,deposit
21517,,100,Priceline Pharmacy,38.46,2018-12-30,Health,1983.19,withdrawal
21518,,35,Priceline Pharmacy,35.29,2018-12-30,Health,-5060.94,withdrawal
21519,,106,,84.09,2018-12-30,Uncategorised,5128.97,withdrawal
21520,,125,EB Games,88.65,2018-12-30,Entertainment,62.51,withdrawal
21521,,107,,43.61,2018-12-30,Transfer from Account,-2242.44,withdrawal
21522,,62,,87.58,2018-12-30,Income,1457.64,deposit
21523,,103,Caltex,7.65,2018-12-30,Fuel,6140.23,withdrawal
21524,,72,McDonalds,5.06,2018-12-30,Food,-656.34,withdrawal
21525,,126,EB Games,29.43,2018-12-30,Entertainment,4768.45,withdrawal
21526,,80,McDonalds,30.84,2018-12-30,Food,-3828.77,withdrawal
21527,,109,Lowes,82.94,2018-12-30,Shopping,651.52,withdrawal
21528,,128,Coles,30.97,2018-12-30,Fuel,1518.8,withdrawal
21529,,94,Myer,22.49,2018-12-30,Shopping,-1858.65,withdrawal
21530,,11,,93.55,2018-12-30,Transfer from Account,-766.36,withdrawal
21531,,70,Shell,16.56,2018-12-30,Fuel,-4307.62,withdrawal
21532,,71,,79.51,2018-12-30,Income,-1286.75,deposit
21533,,121,Woolworths,68.56,2018-12-30,Groceries,6685.6,withdrawal
21534,,104,Coles,19.28,2018-12-30,Fuel,3887.68,withdrawal
21535,,118,,34.1,2018-12-30,Transfer from Account,-1900.26,withdrawal
21536,,116,Event Cinemas,44.62,2018-12-30,Entertainment,7639.0,withdrawal
21537,,92,IGA,93.49,2018-12-30,Groceries,-3103.6,withdrawal
21538,,64,,94.33,2018-12-30,Transfer from Account,-4945.58,withdrawal
21539,,45,,13.52,2018-12-30,Income,-4913.31,deposit
21540,,64,,17.42,2018-12-30,Income,-4928.16,deposit
21541,,119,,49.1,2018-12-30,Transfer to Account,4604.02,deposit
21542,,64,,87.4,2018-12-30,Uncategorised,-5015.56,withdrawal
21543,,114,Chemist Warehouse,32.03,2018-12-30,Health,-1262.24,withdrawal
21544,,124,,40.9,2018-12-30,Income,4429.04,deposit
21545,,62,,88.83,2018-12-30,Transfer to Account,1546.47,deposit
21546,,84,,3.46,2018-12-30,Transfer from Account,-3110.34,withdrawal
21547,,125,,69.33,2018-12-30,Transfer to Account,131.84,deposit
21548,,101,JBHiFi,5.34,2018-12-30,Entertainment,-2589.61,withdrawal
21549,,107,IGA,24.56,2018-12-30,Groceries,-2267.0,withdrawal
21550,,123,,93.23,2018-12-30,Income,5900.57,deposit
21551,,86,IGA,19.9,2018-12-30,Groceries,4254.71,withdrawal
21552,,89,Kmart,53.86,2018-12-30,Shopping,1166.48,withdrawal
21553,,117,Event Cinemas,18.72,2018-12-30,Entertainment,-23.27,withdrawal
21554,,65,McDonalds,9.76,2018-12-30,Food,39.68,withdrawal
21555,,127,Coles,4.51,2018-12-30,Groceries,4844.66,withdrawal
21556,,73,Chemist Warehouse,76.59,2018-12-30,Health,-1711.66,withdrawal
21557,,56,Lowes,57.88,2018-12-30,Shopping,-1587.43,withdrawal
21558,,129,Chemist Warehouse,26.8,2018-12-30,Health,2920.15,withdrawal
21559,,125,McDonalds,7.86,2018-12-30,Food,123.98,withdrawal
21560,,22,Myer,40.57,2018-12-30,Shopping,817.71,withdrawal
21561,,78,,46.16,2018-12-30,Transfer from Account,-3839.23,withdrawal
21562,,47,McDonalds,47.49,2018-12-30,Food,-2268.51,withdrawal
21563,,116,Priceline Pharmacy,27.82,2018-12-30,Health,7611.18,withdrawal
21564,,77,,74.84,2018-12-30,Transfer from Account,64.52,withdrawal
21565,,123,Hungry Jacks,84.96,2018-12-30,Food,5815.61,withdrawal
21566,,57,Chemist Warehouse,48.08,2018-12-31,Health,2201.82,withdrawal
21567,,40,Caltex,28.81,2018-12-31,Fuel,3014.23,withdrawal
21568,,59,Woolworths,91.7,2018-12-31,Groceries,-2194.03,withdrawal
21569,,79,711,85.96,2018-12-31,Fuel,-1591.58,withdrawal
21570,,103,McDonalds,25.04,2018-12-31,Food,6115.19,withdrawal
21571,,117,Event Cinemas,73.96,2018-12-31,Entertainment,-97.23,withdrawal
21572,,49,,94.48,2018-12-31,Income,2133.21,deposit
21573,,108,Kmart,65.03,2018-12-31,Shopping,5934.61,withdrawal
21574,,40,,3.07,2018-12-31,Uncategorised,3011.16,withdrawal
21575,,106,McDonalds,71.37,2018-12-31,Food,5057.6,withdrawal
21576,,126,,55.92,2018-12-31,Income,4824.37,deposit
21577,,121,Aldi,15.51,2018-12-31,Groceries,6670.09,withdrawal
21578,,35,Chemist Warehouse,81.72,2018-12-31,Health,-5142.66,withdrawal
21579,,62,,83.46,2018-12-31,Income,1629.93,deposit
21580,,118,,67.03,2018-12-31,Income,-1833.23,deposit
21581,,60,,96.09,2018-12-31,Transfer from Account,2550.57,withdrawal
21582,,113,Caltex,80.75,2018-12-31,Fuel,315.98,withdrawal
21583,,53,,61.84,2018-12-31,Transfer to Account,-5570.25,deposit
21584,,123,Coles,29.37,2018-12-31,Fuel,5786.24,withdrawal
21585,,113,Coles,32.92,2018-12-31,Groceries,283.06,withdrawal
21586,,34,McDonalds,50.48,2018-12-31,Food,-6066.24,withdrawal
21587,,67,Caltex,18.61,2018-12-31,Fuel,1502.11,withdrawal
21588,,126,KFC,11.71,2018-12-31,Food,4812.66,withdrawal
21589,,123,Shell,33.7,2018-12-31,Fuel,5752.54,withdrawal
21590,,79,,55.27,2018-12-31,Income,-1536.31,deposit
21591,,11,Kmart,92.95,2018-12-31,Shopping,-859.31,withdrawal
21592,,79,Priceline Pharmacy,76.09,2018-12-31,Health,-1612.4,withdrawal
21593,,119,Chemist Warehouse,81.25,2018-12-31,Health,4522.77,withdrawal
21594,,128,Big W,68.45,2018-12-31,Shopping,1450.35,withdrawal
21595,,114,,25.25,2018-12-31,Uncategorised,-1287.49,withdrawal
21596,,36,,26.02,2018-12-31,Income,-813.0,deposit
21597,,82,,16.22,2018-12-31,Transfer to Account,-1691.22,deposit
21598,,33,Caltex,56.69,2018-12-31,Fuel,-1628.72,withdrawal
21599,,119,McDonalds,70.38,2018-12-31,Food,4452.39,withdrawal
21600,,74,Coles,39.15,2018-12-31,Groceries,4204.15,withdrawal
21601,,73,711,7.99,2018-12-31,Fuel,-1719.65,withdrawal
21602,,115,KFC,30.57,2018-12-31,Food,6631.68,withdrawal
21603,,88,Event Cinemas,20.57,2018-12-31,Entertainment,4254.07,withdrawal
21604,,99,Event Cinemas,85.55,2018-12-31,Entertainment,1008.66,withdrawal
21605,,101,,1.66,2018-12-31,Uncategorised,-2591.27,withdrawal
21606,,96,Priceline Pharmacy,37.55,2018-12-31,Health,-1373.1,withdrawal
21607,,118,,98.04,2018-12-31,Transfer to Account,-1735.19,deposit
21608,,120,,79.61,2018-12-31,Income,7369.35,deposit
21609,,125,,91.09,2018-12-31,Uncategorised,32.89,withdrawal
21610,,101,Chemist Warehouse,78.61,2018-12-31,Health,-2669.88,withdrawal
